representation,feature_dim,position_xy_r2,position_xy_rmse,goal_delta_xy_r2,goal_delta_xy_rmse,velocity_xy_r2,velocity_xy_rmse,acceleration_xy_r2,acceleration_xy_rmse,goal_range_r2,goal_range_mae,speed_r2,speed_mae,acceleration_magnitude_r2,acceleration_magnitude_mae,goal_bearing_cosine,goal_bearing_angular_mae_deg,heading_cosine,heading_angular_mae_deg,acceleration_direction_cosine,acceleration_direction_angular_mae_deg,heading_harmonic_effective_rank,heading_harmonic_dimensions_90pct,speed_vs_heading_overlap,speed_vs_heading_min_angle_deg,heading_vs_acceleration_xy_overlap,heading_vs_acceleration_xy_min_angle_deg,heading_vs_position_xy_overlap,heading_vs_position_xy_min_angle_deg,heading_vs_goal_delta_xy_overlap,heading_vs_goal_delta_xy_min_angle_deg,velocity_xy_vs_acceleration_xy_overlap,velocity_xy_vs_acceleration_xy_min_angle_deg,position_xy_vs_velocity_xy_overlap,position_xy_vs_velocity_xy_min_angle_deg,goal_delta_xy_vs_action_overlap,goal_delta_xy_vs_action_min_angle_deg,speed_vs_action_overlap,speed_vs_action_min_angle_deg,heading_vs_action_overlap,heading_vs_action_min_angle_deg,condition,selected_layer
dino/6/pooled_patches,384,0.9951515629760184,0.06801111031077182,0.9951515629760181,0.06801111031077335,-0.1729722714693791,1.9003316932474232,0.03211689956776698,0.3762966961679786,0.9931108837584012,0.0544879245716862,-0.04143336167553091,0.9890901883843548,-0.13866592157855373,0.2258365468988741,0.9987910436149534,2.2337249068204788,0.019213597043159256,88.13282749571404,0.27411178138461756,70.147972750127,29.794071807335232,27,0.014556446941248908,83.07037675518944,0.21274146731984925,59.18919914210977,0.002142733528330083,86.45337405331803,0.002142733528327571,86.45337405332084,0.2190597422321014,58.01563140753635,0.002977464007341873,85.9143444941121,0.0030543691780323765,85.61104671852922,0.002183480654041295,87.32172307955972,0.004281572431370859,84.69384563369773,r2,True
dino/6/projected_aggregate,128,0.9826735627904906,0.12856821667254054,0.9826735627904903,0.12856821667254134,-0.06596610580585427,1.8115788283273762,0.1634037112887644,0.34984600474409444,0.980196728169751,0.0908490427075388,0.060186062532228135,0.938868736411109,0.027493141315945158,0.20759778389637482,0.9965311981075888,3.8052581164826758,0.03505681364212859,87.31956061579015,0.31882669641293737,67.4570977637619,25.377000097774985,23,0.02031682163944386,81.80531665540799,0.2550087767516297,57.406019936714564,0.0230395110231816,78.12862661523722,0.0230395110231731,78.12862661523934,0.18907984090415897,62.14587820332422,0.00940994201046011,82.12867079236916,0.005181488685763875,84.18351314157998,0.007522077961020389,85.02449093706741,0.015337437739345003,80.20230620025681,r2,True
dino/6/projected_patches,8,0.6578677280182006,0.5713154991796696,0.6578677280182016,0.5713154991796687,-0.007229442944363118,1.7609610286346498,0.12013347047840595,0.35877927706237306,0.5887526958047724,0.4182076158558827,0.016770907530144874,0.9758086576451758,0.011300394330431951,0.2090416490211098,0.9303210379418495,14.301446420093372,0.052227412475391255,85.77034140117848,0.31184344063635727,67.77528556007438,4.72497146432551,4,0.07851778112698155,73.72724684606234,0.727481872053668,12.983645829270921,0.5392158732417738,29.676661249498526,0.5392158732417736,29.676661249498537,0.4218395354680182,25.403560378781336,0.3508221750414174,33.61153494502254,0.42145164399507007,23.562061066495843,0.577453408110132,40.54430402939068,0.10991195270402486,63.087859616654974,r2,True
predictor/1/individual_visual_tokens,8,0.6324137966184902,0.5913097427789569,0.6324137966184906,0.5913097427789565,0.2498507133995802,1.5367360815608748,0.06133977030892401,0.38776613182251757,0.601454870938319,0.4096170297826612,0.10700897036354862,0.9537769555379638,0.027935850565347753,0.2192026129672708,0.9155062669689048,17.72617253161526,0.4796449174710087,54.13004898280285,0.21515113802116237,73.96226177979167,2.8467712797901927,3,0.31996104994018787,55.55249010646241,0.6308584588548853,27.17240252475893,0.3092803136031709,46.83934008140977,0.3092803136031709,46.83934008140977,0.5033347897684568,29.441441947577694,0.3456424747800507,48.47511409995302,0.3144385467469675,39.59315848558544,0.1778444441268628,65.05702231322202,0.4702374543746324,31.395971943957882,r2,True
predictor/1/pooled_visual,8,0.6324133103417645,0.5913101338981934,0.6324133103417651,0.5913101338981931,0.24985032172541088,1.536736482747519,0.06133960737265065,0.3877661654774886,0.601454909723935,0.409616875542088,0.10700871439322057,0.9537772103344625,0.02793599352457743,0.2192025823004076,0.915506039194207,17.726205666461457,0.4796446467633209,54.13006315395026,0.21515045137084027,73.96232013938382,2.846762996163632,3,0.3199582761170003,55.552660462079785,0.6308612715788355,27.172570789571576,0.3092788604710711,46.83935097833467,0.30927886047107134,46.83935097833466,0.5033361750531625,29.441644031193533,0.34564147818178104,48.4749443110914,0.31443624084150107,39.593318872162136,0.17784010719008161,65.05734723637146,0.4702352232144851,31.396216125435053,r2,True
dino/6/cls,384,0.9904782890597513,0.0953095638129679,0.9904782890597513,0.09530956381296758,-0.13407718733308993,1.8685591312869507,0.06359553372075322,0.3701269342744381,0.9870424933482916,0.0736714433872429,0.007655198090386728,0.9632360898072512,-0.09777182189674782,0.21841217762048484,0.9969675506742363,3.492544294033174,0.024495342652498888,87.65343395971956,0.28352941032653484,69.54306464287012,29.277546496148492,26,0.008867739401687082,84.59652608780605,0.19218582007862528,61.4462204295136,0.009465360406911183,82.0916829502166,0.00946536040691304,82.09168295021581,0.20215026769330133,61.80009855521516,0.006536284824533207,83.4368100951636,0.0011268382870444035,87.40540945824829,0.0074662314805420725,85.04304168101645,0.010328630117613995,81.8353535632862,calibrated_speed,True
dino/6/individual_patches,384,0.9951515649687575,0.06801109633426629,0.9951515649687573,0.06801109633426768,-0.1729745850989184,1.9003335674014332,0.0321144854063341,0.3762971654603985,0.9931109069753329,0.05448789078565972,-0.0414324983193064,0.9890909374436289,-0.13866743861492137,0.22583693749053246,0.998791037158691,2.233726035978944,0.019214801970385626,88.1327406863775,0.27411290587690434,70.14807982958284,29.79406005940728,27,0.014556599564520274,83.07034024881483,0.21274386372019688,59.189062267116725,0.002142757710418433,86.45324457743146,0.002142757710420241,86.45324457742979,0.21906379724690636,58.015298827246674,0.002977614623367251,85.9142518131405,0.0030546997895730733,85.6109161454219,0.002182610397542986,87.32225725396842,0.004283764448368105,84.69255314293797,calibrated_speed,True
dino/6/pooled_patches,384,0.9951515629760184,0.06801111031077182,0.9951515629760181,0.06801111031077335,-0.1729722714693791,1.9003316932474232,0.03211689956776698,0.3762966961679786,0.9931108837584012,0.0544879245716862,-0.04143336167553091,0.9890901883843548,-0.13866592157855373,0.2258365468988741,0.9987910436149534,2.2337249068204788,0.019213597043159256,88.13282749571404,0.27411178138461756,70.147972750127,29.794071807335232,27,0.014556446941248908,83.07037675518944,0.21274146731984925,59.18919914210977,0.002142733528330083,86.45337405331803,0.002142733528327571,86.45337405332084,0.2190597422321014,58.01563140753635,0.002977464007341873,85.9143444941121,0.0030543691780323765,85.61104671852922,0.002183480654041295,87.32172307955972,0.004281572431370859,84.69384563369773,calibrated_speed,True
dino/6/projected_aggregate,128,0.954223296555869,0.20897832436993746,0.9542232965558692,0.2089783243699368,-0.025641872775638008,1.7769835609138103,0.17455597983918303,0.3475063658046732,0.9401486230139093,0.15768752201921726,0.06927253994473359,0.943630511176527,0.044807585758018464,0.20546595033369552,0.9928588357703318,5.333298191826032,0.081232021436946,83.63720809997298,0.3644632228122141,63.77894669325376,20.869804891754956,20,0.037272528639184614,78.86852836922843,0.334786515560189,49.293388460683026,0.10157275617487965,64.8617945846505,0.10157275617488065,64.86179458465054,0.1626404724449412,62.30931151269183,0.028914094019421528,76.86665005284215,0.022015156791647898,77.94108860548354,0.009665882425370495,84.35783842003227,0.0647823244051214,70.15543126068222,calibrated_speed,True
dino/6/projected_patches,8,0.8598149408836914,0.365704117411115,0.8598149408836928,0.3657041174111133,-0.01959522809203329,1.771737737909988,0.11942029137127208,0.35892465255229644,0.7980046223185175,0.2988720492742583,0.035449394624061936,0.9600801011643709,0.03392965115814017,0.2072482915250589,0.9706480549377373,10.675643024075777,0.05740895967834972,86.52505485422084,0.26245555118308395,71.48356567493093,4.0059776699871,4,0.42086160166983,49.55344473580379,0.3880831077638066,29.67635576675292,0.3267490048965707,38.3266356268451,0.3267490048965702,38.32663562684521,0.28578598216512907,46.425202990602195,0.21272803101223978,49.86331924463788,0.29400608805396355,44.31080330263205,0.6515318675745406,36.17914428276619,0.4666528387650659,20.11739771101325,calibrated_speed,True
predictor/1/individual_visual_tokens,8,0.6198750007316544,0.6013103090618792,0.619875000731652,0.6013103090618811,0.1761145583025855,1.6104930406271052,0.09146635888710264,0.38149264736446364,0.5843653502403248,0.45289736270250897,0.062379185077781174,0.9862877665953561,-0.004705280477945273,0.22242950142928808,0.8849221163337019,20.094339135689943,0.3345771487007221,64.88872649980439,0.2727854258469019,70.70452773505104,4.408783412046203,4,0.3511885432337844,53.65744280090529,0.656735620350068,15.437415180694071,0.32618452906744844,47.69119970794209,0.3261845290674496,47.69119970794195,0.6363729138561289,22.78621536442752,0.3608151892952092,37.33235298497496,0.06986326305546214,68.06254667883083,0.2454457957288217,60.302229757851805,0.41746542868925,24.9406495956991,calibrated_speed,True
predictor/1/pooled_visual,8,0.6198751278142135,0.6013102085474965,0.6198751278142112,0.6013102085474984,0.17611501915898686,1.6104925901966853,0.09146643863446524,0.3814926306215321,0.5843656654536731,0.4528971708567161,0.06237927787301423,0.9862876719312962,-0.004705235126135632,0.222429495761248,0.884922192743413,20.09433361639704,0.3345774914652242,64.8887087201923,0.2727859878590268,70.70446370213281,4.408781569532993,4,0.3511915802612402,53.65726053245572,0.6567359786168592,15.437474367267725,0.326186542790861,47.69135877744245,0.32618654279086085,47.69135877744245,0.6363727941879811,22.786248926194318,0.3608177650745068,37.33235294064812,0.06986383287725559,68.06247302523856,0.24544928315907427,60.301997604955545,0.417465687689518,24.940594536424147,calibrated_speed,True
dino/6/cls,384,0.9904782890597513,0.0953095638129679,0.9904782890597513,0.09530956381296758,-0.13407718733308993,1.8685591312869507,0.06359553372075322,0.3701269342744381,0.9870424933482916,0.0736714433872429,0.007655198090386728,0.9632360898072512,-0.09777182189674782,0.21841217762048484,0.9969675506742363,3.492544294033174,0.024495342652498888,87.65343395971956,0.28352941032653484,69.54306464287012,29.277546496148492,26,0.008867739401687082,84.59652608780605,0.19218582007862528,61.4462204295136,0.009465360406911183,82.0916829502166,0.00946536040691304,82.09168295021581,0.20215026769330133,61.80009855521516,0.006536284824533207,83.4368100951636,0.0011268382870444035,87.40540945824829,0.0074662314805420725,85.04304168101645,0.010328630117613995,81.8353535632862,factorized,True
dino/6/individual_patches,384,0.9951515649687575,0.06801109633426629,0.9951515649687573,0.06801109633426768,-0.1729745850989184,1.9003335674014332,0.0321144854063341,0.3762971654603985,0.9931109069753329,0.05448789078565972,-0.0414324983193064,0.9890909374436289,-0.13866743861492137,0.22583693749053246,0.998791037158691,2.233726035978944,0.019214801970385626,88.1327406863775,0.27411290587690434,70.14807982958284,29.79406005940728,27,0.014556599564520274,83.07034024881483,0.21274386372019688,59.189062267116725,0.002142757710418433,86.45324457743146,0.002142757710420241,86.45324457742979,0.21906379724690636,58.015298827246674,0.002977614623367251,85.9142518131405,0.0030546997895730733,85.6109161454219,0.002182610397542986,87.32225725396842,0.004283764448368105,84.69255314293797,factorized,True
dino/6/pooled_patches,384,0.9951515629760184,0.06801111031077182,0.9951515629760181,0.06801111031077335,-0.1729722714693791,1.9003316932474232,0.03211689956776698,0.3762966961679786,0.9931108837584012,0.0544879245716862,-0.04143336167553091,0.9890901883843548,-0.13866592157855373,0.2258365468988741,0.9987910436149534,2.2337249068204788,0.019213597043159256,88.13282749571404,0.27411178138461756,70.147972750127,29.794071807335232,27,0.014556446941248908,83.07037675518944,0.21274146731984925,59.18919914210977,0.002142733528330083,86.45337405331803,0.002142733528327571,86.45337405332084,0.2190597422321014,58.01563140753635,0.002977464007341873,85.9143444941121,0.0030543691780323765,85.61104671852922,0.002183480654041295,87.32172307955972,0.004281572431370859,84.69384563369773,factorized,True
dino/6/projected_aggregate,128,0.9874643642046229,0.10935840525266226,0.9874643642046224,0.1093584052526646,-0.05938525151164642,1.8059781843254452,0.1493003076604854,0.35278254559013206,0.9865374144983243,0.07382995108222913,0.07952895910050128,0.9267969828391414,0.018561196686666226,0.2093875262243906,0.9977437532679376,2.9908751786967187,0.04191097109608474,86.82600618808488,0.32593518309973335,65.669314123119,25.99517731067191,23,0.03477485161318156,79.25255856474816,0.24381667823470501,55.94413184340112,0.016714636581344252,81.91049240526765,0.016714636581341764,81.9104924052684,0.21316144312013294,58.99097072852628,0.00864813136284397,84.12477198144917,0.006798593172573246,83.3061097347367,0.02363985815453601,81.15554241207816,0.04466187635362841,74.78154041767188,factorized,True
dino/6/projected_patches,8,0.5442588652580669,0.6593835375148455,0.5442588652580669,0.6593835375148455,-0.012165053910306423,1.765270273782971,0.0751905160010744,0.36782825700848665,0.6093788367176097,0.4302598351330707,0.07479697885978087,0.9408820417987,0.0017973256640057,0.20904315014572114,0.8947465397925849,21.743055937429535,0.0370810920365613,87.15408042325448,0.21366997768730026,74.16022530496106,4.567921813364405,4,0.23127130044659167,61.25536007540666,0.4428805509312326,31.61684678639038,0.41181016582785906,25.168400738202298,0.41181016582785823,25.1684007382024,0.49254661118910625,36.38572653252846,0.3879206937643975,28.655830569748495,0.5967146470901411,10.923484857879846,0.9118908295989103,17.26741802453158,0.49515333350561147,17.354277024567534,factorized,True
predictor/1/individual_visual_tokens,8,0.6554810445700698,0.5724558453710652,0.6554810445700685,0.5724558453710664,0.2330623720331385,1.5538370083864952,0.10178343901143072,0.3793203954666931,0.5019075540367413,0.4785600947063071,0.16270347814980546,0.9131416962413739,0.024312591950322537,0.21698988688441015,0.9333744575408541,16.39199535407958,0.4119910539392708,58.98318188716083,0.2504270438306737,71.8054748334957,2.968285094733619,3,0.3144108362440413,55.894153078391355,0.7163485531721601,27.365440133417305,0.20474439816947768,57.44255829027257,0.20474439816947768,57.44255829027254,0.6519031404822306,29.56786518447738,0.2629281689793307,54.31007314719286,0.2321220613703087,49.70689294868887,0.1645684515566385,66.0668570141749,0.5630081079862014,12.578972465112866,factorized,True
predictor/1/pooled_visual,8,0.6554815217376881,0.5724554489378899,0.6554815217376869,0.5724554489378911,0.23306243039421193,1.5538369492659134,0.1017834379212057,0.37932039569689624,0.5019077480914345,0.478560035297279,0.16270354345450888,0.9131416971842032,0.024312644835482122,0.21698987496313152,0.9333745760385552,16.391977184059296,0.41199083287141536,58.98320600685643,0.25042711930587946,71.8054543319624,2.9682955195696947,3,0.3144114583365479,55.894114692929946,0.7163474276542368,27.36569751587214,0.2047456296563262,57.4425057048243,0.20474562965632678,57.44250570482435,0.6519013931194764,29.568080716481525,0.2629292955506006,54.3101462634219,0.2321203955068656,49.70702408322431,0.16457066448685673,66.06668604002367,0.5630079792743733,12.578992129124458,factorized,True
dino/6/cls,384,0.9904782890597513,0.0953095638129679,0.9904782890597513,0.09530956381296758,-0.13407718733308993,1.8685591312869507,0.06359553372075322,0.3701269342744381,0.9870424933482916,0.0736714433872429,0.007655198090386728,0.9632360898072512,-0.09777182189674782,0.21841217762048484,0.9969675506742363,3.492544294033174,0.024495342652498888,87.65343395971956,0.28352941032653484,69.54306464287012,29.277546496148492,26,0.008867739401687082,84.59652608780605,0.19218582007862528,61.4462204295136,0.009465360406911183,82.0916829502166,0.00946536040691304,82.09168295021581,0.20215026769330133,61.80009855521516,0.006536284824533207,83.4368100951636,0.0011268382870444035,87.40540945824829,0.0074662314805420725,85.04304168101645,0.010328630117613995,81.8353535632862,layer_aware_factorized,True
dino/6/individual_patches,384,0.9951515649687575,0.06801109633426629,0.9951515649687573,0.06801109633426768,-0.1729745850989184,1.9003335674014332,0.0321144854063341,0.3762971654603985,0.9931109069753329,0.05448789078565972,-0.0414324983193064,0.9890909374436289,-0.13866743861492137,0.22583693749053246,0.998791037158691,2.233726035978944,0.019214801970385626,88.1327406863775,0.27411290587690434,70.14807982958284,29.79406005940728,27,0.014556599564520274,83.07034024881483,0.21274386372019688,59.189062267116725,0.002142757710418433,86.45324457743146,0.002142757710420241,86.45324457742979,0.21906379724690636,58.015298827246674,0.002977614623367251,85.9142518131405,0.0030546997895730733,85.6109161454219,0.002182610397542986,87.32225725396842,0.004283764448368105,84.69255314293797,layer_aware_factorized,True
dino/6/pooled_patches,384,0.9951515629760184,0.06801111031077182,0.9951515629760181,0.06801111031077335,-0.1729722714693791,1.9003316932474232,0.03211689956776698,0.3762966961679786,0.9931108837584012,0.0544879245716862,-0.04143336167553091,0.9890901883843548,-0.13866592157855373,0.2258365468988741,0.9987910436149534,2.2337249068204788,0.019213597043159256,88.13282749571404,0.27411178138461756,70.147972750127,29.794071807335232,27,0.014556446941248908,83.07037675518944,0.21274146731984925,59.18919914210977,0.002142733528330083,86.45337405331803,0.002142733528327571,86.45337405332084,0.2190597422321014,58.01563140753635,0.002977464007341873,85.9143444941121,0.0030543691780323765,85.61104671852922,0.002183480654041295,87.32172307955972,0.004281572431370859,84.69384563369773,layer_aware_factorized,True
dino/6/projected_aggregate,128,0.9808850275197794,0.13504105556776302,0.9808850275197789,0.13504105556776447,-0.06831140938848357,1.8135706214513314,0.14769085825924944,0.3531161047564367,0.978329673205322,0.09555780814583152,0.04075511310649482,0.9440812874311223,-0.0540078096692902,0.2157137399551597,0.9954553972882313,4.318179412902433,0.03819812049069094,87.04501843035007,0.36030377218180076,63.765822606712824,24.675331136386202,22,0.021317936655784544,81.60442462827807,0.3892556104770645,48.50459461763057,0.04491121261218664,74.96732920500939,0.04491121261218379,74.96732920500992,0.37171202649821133,49.484248485763466,0.03351888759143449,75.40280766090814,0.03971538248837979,73.63715511509992,0.033798340856536935,79.40630112711932,0.02446971721990773,77.44671876528506,layer_aware_factorized,True
dino/6/projected_patches,8,0.38118064114020467,0.7683532475595863,0.3811806411402028,0.7683532475595876,-0.016172939402751885,1.7687618047234117,0.0325725876206,0.37620810380785574,0.40122465635798177,0.5239640895880228,0.03005888281545621,0.9648388787886608,0.04073769477211353,0.2060592370226088,0.8667638888863205,24.51921113807503,-0.015596353275614972,90.61495233712776,0.10783612131824276,82.22654098072724,4.77403844247649,5,0.3590403848633937,53.187391909644944,0.8395726187322211,16.028412229155332,0.23305864874477486,47.019997177497615,0.23305864874477478,47.01999717749762,0.35051519477564413,47.05119977652436,0.3000065545098758,42.37454366019808,0.4062207877063492,41.67125135370612,0.4428235337268827,48.283152303474225,0.5003027062892641,14.980623328012053,layer_aware_factorized,True
predictor/1/individual_visual_tokens,8,0.9990173485215882,0.030572798177884723,0.9990173485215881,0.030572798177886263,0.28995128035501694,1.495097489957765,0.15983920295328413,0.36685705220149833,0.9071234181333929,0.20232962140198754,0.008993947617322529,1.0052138136597528,0.0021823982830860844,0.2215130212645833,0.9939542966563651,4.591846779384731,0.45401298558224323,56.527462069482475,0.31995100709075563,66.36645737234144,2.8297615265707847,3,0.30304560099793293,56.59896797596014,0.46334302282496764,15.801161878925928,0.10394640764048911,64.21615068649608,0.10394640764048205,64.21615068649699,0.45827143822805727,18.03843367146005,0.0759806075339988,67.96938034538316,0.17295911682231951,54.84643907872788,0.043050670983995,78.02490145427605,0.2927500653297702,53.744972937814666,layer_aware_factorized,True
predictor/1/pooled_visual,8,0.9990173518634512,0.03057274619089178,0.9990173518634511,0.030572746190893466,0.28995162980849387,1.495097122048447,0.1598391261258385,0.36685706897488846,0.9071234389185526,0.20232957874392063,0.008993994650307258,1.0052137993991914,0.0021824301972154236,0.22151301647264934,0.9939542994937365,4.59184821620458,0.4540136874658736,56.527420817788226,0.31995050695619276,66.36650196117876,2.8297547464529114,3,0.3030434621674897,56.599101301469936,0.46334495839790146,15.800791787408441,0.10394440969685806,64.2164143561794,0.10394440969686132,64.21641435617883,0.4582720338471971,18.03808837967275,0.07597913351113136,67.96960323725264,0.1729599708546429,54.846329375164025,0.04305771691215567,78.02390701230702,0.2927367242549518,53.74506614028601,layer_aware_factorized,True
